ensembl_id,gene_name,baseMean,TP317_300_vs_CONTR_log2FC,TP317_300_vs_CONTR_pvalue,TP317_300_vs_CONTR_padj
ENSMUSG00000042404,Dennd4b,1193.1562792492878,0.26613930382727874,0.29096537452062843,0.9896287216067934
ENSMUSG00000017188,Coa3,1219.5526582150032,-0.31511156478370583,0.24234625843100666,0.9896287216067934
ENSMUSG00000025782,Taf3,1287.1087183184973,0.27000999402061865,0.221728227071323,0.9896287216067934
ENSMUSG00000032666,1700025G04Rik,1241.4797729939548,0.05671295802588078,0.6486562943822516,0.9896287216067934
ENSMUSG00000039840,Epg5,1279.01049096428,0.23576973646604485,0.4286828218740104,0.9896287216067934
ENSMUSG00000017667,Zfp334,1271.838604300129,0.09197671266716301,0.700073479446091,0.9896287216067934
ENSMUSG00000020653,Klf11,1265.6768781015253,0.1760046599103537,0.4693586015843497,0.9896287216067934
ENSMUSG00000031586,Rbpms,1254.8666552605077,0.22435030010075913,0.12238054407151086,0.9896287216067934
ENSMUSG00000026754,Golga1,1275.2082915066162,-0.03494921096512003,0.6964312559112573,0.9896287216067934
ENSMUSG00000020843,Timm22,1266.938143359536,-0.2878215075843358,0.2146789594877525,0.9896287216067934
ENSMUSG00000020894,Vamp2,1216.020074366221,0.21892869777521415,0.14586476601609868,0.9896287216067934
ENSMUSG00000020657,Dnajc27,1243.749128160888,0.09700323012836806,0.4025641461480767,0.9896287216067934
ENSMUSG00000024325,Ring1,1262.0274000181792,-0.25418999395578884,0.1280789011085921,0.9896287216067934
ENSMUSG00000021306,Gpr137b,1158.3855606142276,0.47270472837004746,0.013300770300280798,0.9896287216067934
ENSMUSG00000031242,2610002M06Rik,1278.7527627522065,-0.21685666328598785,0.04834227675476472,0.9896287216067934
ENSMUSG00000026565,Pou2f1,1290.2413036822657,0.17455687078651316,0.6434617802244416,0.9896287216067934
ENSMUSG00000001157,Gmcl1,1269.4468679546862,-0.00510310070198811,0.943012319072093,0.9896287216067934
ENSMUSG00000000776,Polr3d,1238.3725270632892,0.21290847110001213,0.15168957835058627,0.9896287216067934
ENSMUSG00000082691,Dynlt1-ps1,1282.4291851992966,-0.23785684123744713,0.1794108453349461,0.9896287216067934
ENSMUSG00000017801,Mlx,1271.3142982479153,-0.4056470931031695,0.10966821452986845,0.9896287216067934
ENSMUSG00000021965,Ska3,1279.0180327820322,0.028468418801299803,0.7747838102498421,0.9896287216067934
ENSMUSG00000006215,Zbtb17,1226.489275029144,0.06947991862400561,0.482160607131633,0.9896287216067934
ENSMUSG00000034947,Tmem106a,1204.7697364845492,0.11257694318081395,0.18503031246936297,0.9896287216067934
ENSMUSG00000027132,Katnbl1,1259.093725124352,-0.25909391986820773,0.16274091493243337,0.9896287216067934
ENSMUSG00000043336,Filip1l,1270.711256173846,0.02643857300752657,0.8294181030733017,0.9896287216067934
ENSMUSG00000034216,Vps18,1257.9147823163817,0.17927795946828456,0.11574214160698978,0.9896287216067934
ENSMUSG00000020413,Hus1,1269.877483664423,0.029490391027526628,0.7928994052002418,0.9896287216067934
ENSMUSG00000071337,Tia1,1266.6649539138502,-0.2152134974424669,0.19564951822957044,0.9896287216067934
ENSMUSG00000024875,Yif1a,1236.7819607695617,-0.17883246635067326,0.3362447774831905,0.9896287216067934
ENSMUSG00000029056,Pank4,1231.3585040445153,-0.2016043249073125,0.13083738644489284,0.9896287216067934
ENSMUSG00000033751,Gadd45gip1,1246.0441127975487,-0.16955156680412103,0.5239757401395266,0.9896287216067934
ENSMUSG00000026803,Ttf1,1269.526291974347,0.1693269474802109,0.20432421802113776,0.9896287216067934
ENSMUSG00000020181,Nav3,1279.8112288018249,0.17798231124897804,0.6394878138901439,0.9896287216067934
ENSMUSG00000022194,Pabpn1,1227.2239164954378,0.20127252601461348,0.17873518671809296,0.9896287216067934
ENSMUSG00000001751,Naglu,1244.867465141298,-0.07979037310494445,0.5133793901252783,0.9896287216067934
ENSMUSG00000042050,Wdr60,1258.6520093130107,0.23483985030235133,0.2665119535288265,0.9896287216067934
ENSMUSG00000017299,Dnttip1,1257.8495144464855,0.2145784647804069,0.011082201876007535,0.9896287216067934
ENSMUSG00000013646,Sh3bp5l,1247.8815087929906,0.08412579113656503,0.3642882845062798,0.9896287216067934
ENSMUSG00000023452,Pisd,1248.740877335715,0.12060959363114038,0.25180754717662523,0.9896287216067934
ENSMUSG00000044786,Zfp36,1131.112192168688,0.4715225108725389,0.021747723262644524,0.9896287216067934
ENSMUSG00000024067,Dpy30,1246.5483141848993,-0.20195013652648186,0.3487923295573988,0.9896287216067934
ENSMUSG00000002660,Clpp,1226.1253053248454,-0.027707205831983828,0.8580506730318671,0.9896287216067934
ENSMUSG00000036854,Hspb6,715.9987060871705,0.6698370774241549,0.032342817618495626,0.9896287216067934
ENSMUSG00000031333,Abcb7,1255.0492697043062,-0.05176293775244555,0.6128820881767617,0.9896287216067934
ENSMUSG00000052962,Mrpl35,1235.1708166107746,0.0052047056178752115,0.9690489179131331,0.9896287216067934
ENSMUSG00000021417,Eci2,1232.2350012293275,-0.3351740229453111,0.07044233933760094,0.9896287216067934
ENSMUSG00000022469,Rapgef3,1260.1228461909848,0.03065310780162749,0.8484889513996956,0.9896287216067934
ENSMUSG00000027952,Pmvk,1270.2954949344307,-0.15031829135894095,0.4003427552345168,0.9896287216067934
ENSMUSG00000021175,Cdca7l,1270.5538599654853,0.05638858178079617,0.6603096490100688,0.9896287216067934
ENSMUSG00000038520,Tbc1d17,1231.0030733317296,0.09802439935713478,0.28221385640340246,0.9896287216067934
ENSMUSG00000031609,Sap30,1215.097736505963,-0.1318380954038504,0.5879241604240791,0.9896287216067934
ENSMUSG00000031201,Brcc3,1256.4866192900258,-0.22661396975569345,0.11407920184063929,0.9896287216067934
ENSMUSG00000066621,Tecpr1,1263.6002483819757,0.22744128498355695,0.3517613013021804,0.9896287216067934
ENSMUSG00000046879,Irgm1,1201.6457370139499,0.501717650660207,0.060454980976633994,0.9896287216067934
ENSMUSG00000033416,Gucd1,1244.9220798745243,-0.31745989799405294,0.05639066994816262,0.9896287216067934
ENSMUSG00000028630,Dyrk2,1214.8964314217287,0.12024314452516036,0.5699133755754402,0.9896287216067934
ENSMUSG00000027398,Il1b,1211.125725931074,0.025593987657530997,0.9237172384773824,0.9896287216067934
ENSMUSG00000100007,Gm5527,1278.5084813952449,-0.13800870642725244,0.23314739052236133,0.9896287216067934
ENSMUSG00000048668,Rhno1,1243.3544280617582,0.2061710683233605,0.2068960622752669,0.9896287216067934
ENSMUSG00000106864,Gtf3c2,1226.892317124808,0.2759269425396944,0.20056627395462512,0.9896287216067934
ENSMUSG00000023224,Serping1,638.7002071189376,0.2623368404374288,0.5383437592228275,0.9896287216067934
ENSMUSG00000024535,Snx24,1228.4811489295148,0.07784017305832186,0.4563776545430356,0.9896287216067934
ENSMUSG00000107383,Gm4366,1218.7576954467838,-0.1322476980022629,0.3761024082873248,0.9896287216067934
ENSMUSG00000030595,Nfkbib,1217.0531907501404,0.11533555787968487,0.4590975660701828,0.9896287216067934
ENSMUSG00000041231,Ublcp1,1255.8801539478543,-0.15157153031062184,0.22505665650367634,0.9896287216067934
ENSMUSG00000026504,Sdccag8,1231.9483960334578,0.0774995254202176,0.39971906247932276,0.9896287216067934
ENSMUSG00000026082,Rev1,1274.9069922756848,-0.02757652906659084,0.8006630487978081,0.9896287216067934
ENSMUSG00000046822,Slc39a3,1236.2780664424092,-0.006572992604856643,0.954126325322642,0.9896287216067934
ENSMUSG00000040663,Clcf1,1212.181960176509,0.12861403749619285,0.46012642536865767,0.9896287216067934
ENSMUSG00000033209,Ttc28,1289.5057219286225,0.22511513391719776,0.6045108197067728,0.9896287216067934
ENSMUSG00000021215,Net1,1242.2551694845133,0.036892077561123934,0.7554604883881865,0.9896287216067934
ENSMUSG00000108414,Snhg1,1202.4556387288305,-0.11747348321373284,0.46440904455526255,0.9896287216067934
ENSMUSG00000021916,Glt8d1,1233.5992530173323,-0.23529068919270354,0.0794034980414709,0.9896287216067934
ENSMUSG00000060181,Slc35e3,1241.982372764809,0.11689614303235064,0.47825090541268356,0.9896287216067934
ENSMUSG00000074622,Mafb,1144.3248531955028,0.5426071332343823,0.018202215852184605,0.9896287216067934
ENSMUSG00000029073,Cptp,1247.11233221641,0.05526259941345482,0.6315529836351483,0.9896287216067934
ENSMUSG00000022663,Atg3,1222.9200319021386,0.03417593857660575,0.6790340769242502,0.9896287216067934
ENSMUSG00000027611,Procr,1130.2817916282913,0.010921900726928216,0.9555797058895225,0.9896287216067934
ENSMUSG00000035597,Prpf39,1224.5116954046352,0.16000027157691638,0.3552904618172741,0.9896287216067934
ENSMUSG00000074604,Mgst2,1234.7911432308624,-0.2830469671688626,0.21234626553918845,0.9896287216067934
ENSMUSG00000047153,Khnyn,1232.1815535230548,0.19551115040187678,0.40593333755383953,0.9896287216067934
ENSMUSG00000022623,Shank3,1241.8096910721836,0.16852716473083323,0.5953174375858179,0.9896287216067934
ENSMUSG00000028648,Ndufs5,1175.19320150963,-0.25774443686241855,0.30865942379259936,0.9896287216067934
ENSMUSG00000062627,Mysm1,1269.3559252378748,0.07339421786348996,0.6823817887996622,0.9896287216067934
ENSMUSG00000079227,Ccr5,1141.4549730314168,0.026020702386281777,0.8804140033039947,0.9896287216067934
ENSMUSG00000028718,Stil,1275.2822173631848,0.12363792356479665,0.5496622976142977,0.9896287216067934
ENSMUSG00000020495,Smg8,1266.084823238031,0.00754841507448212,0.9329846488891607,0.9896287216067934
ENSMUSG00000031843,Mphosph6,1184.9127551668391,0.07780302676102209,0.6190781440435247,0.9896287216067934
ENSMUSG00000000916,Nsun5,1242.7203401483675,-0.01651369149908837,0.8759778784161341,0.9896287216067934
ENSMUSG00000020952,Scfd1,1253.7230196868134,-0.22247956884535972,0.20003232742541488,0.9896287216067934
ENSMUSG00000094989,Rpl9-ps4,1219.1633903355919,-0.4075396941296179,0.12403947961894868,0.9896287216067934
ENSMUSG00000040552,C3ar1,1115.8406750084557,0.14691198556988228,0.3071773629063649,0.9896287216067934
ENSMUSG00000021650,Ptcd2,1235.8106987549677,-0.1016899979933256,0.26751909755019765,0.9896287216067934
ENSMUSG00000049502,Dtx3l,1241.7233204407087,0.3350720099909903,0.23135178841184734,0.9896287216067934
ENSMUSG00000040860,Crocc,1247.0277226344406,0.2792605270200366,0.5252567382277067,0.9896287216067934
ENSMUSG00000014873,Surf2,1211.1900915709516,-0.0440947612888693,0.6402152266628174,0.9896287216067934
ENSMUSG00000048920,Fkrp,1210.722398287799,0.07534014911745954,0.5295018278787818,0.9896287216067934
ENSMUSG00000063268,Parp10,1210.9054815490726,0.28879152802666797,0.08838915168801392,0.9896287216067934
ENSMUSG00000026915,Strbp,1242.5764434305897,-0.01059432006603842,0.9059350454338758,0.9896287216067934
ENSMUSG00000024121,Atp6v0c,1213.6422736571017,-0.021875357422848532,0.8890044545108373,0.9896287216067934
ENSMUSG00000090112,Shprh,1259.2509528393218,0.09092281725744798,0.6687151772211066,0.9896287216067934
ENSMUSG00000035376,Hacd2,1238.4797110035252,-0.26573540275171487,0.1502683612907096,0.9896287216067934
ENSMUSG00000048661,Lemd3,1225.0388241743842,0.23020739832276496,0.3887213592072214,0.9896287216067934
ENSMUSG00000029233,Srd5a3,1234.7024650140847,0.09026870869616292,0.24452931740399386,0.9896287216067934
ENSMUSG00000005501,Usp40,1239.4633483040502,0.04506669058242746,0.8084372185766906,0.9896287216067934
ENSMUSG00000003531,Dgcr6,1207.6232292265165,-0.31328867534249416,0.1280410184111271,0.9896287216067934
ENSMUSG00000041147,Brca2,1284.1810217437198,0.08779304446104866,0.7867874700281138,0.9896287216067934
ENSMUSG00000030881,Arfip2,1228.3604744008585,0.0056894440601247724,0.9441788153733037,0.9896287216067934
ENSMUSG00000061536,Sec22c,1239.2608605669247,0.21013004061783655,0.4498943019983339,0.9896287216067934
ENSMUSG00000102070,Gm28661,787.5854838331609,0.3722167903515224,0.26480394622062053,0.9896287216067934
ENSMUSG00000025049,Taf5,1240.4663218712024,0.023301090873262282,0.8468565723635111,0.9896287216067934
ENSMUSG00000068391,Chrac1,1219.7193357971664,-0.18136124298069395,0.3339375859790653,0.9896287216067934
ENSMUSG00000079057,Cyp4v3,1242.2952823960406,-0.05524625104933967,0.6770656471448558,0.9896287216067934
ENSMUSG00000029861,Fam131b,1227.9264413044723,0.0076727274881849125,0.9335225816795996,0.9896287216067934
ENSMUSG00000054199,Gon4l,1260.5049082497383,0.19050413786554674,0.5241476953339441,0.9896287216067934
ENSMUSG00000037784,Dzip1l,1240.0434223111913,0.18419746906745144,0.17214019420648863,0.9896287216067934
ENSMUSG00000024965,Fermt3,1210.725657485762,0.10004350049744025,0.4554526337470315,0.9896287216067934
ENSMUSG00000019143,Hars2,1218.8617930565538,-0.35920237199985006,0.049923842872837534,0.9896287216067934
ENSMUSG00000039354,Smarcal1,1231.2076738316598,-0.10859369108723273,0.176985290689886,0.9896287216067934
ENSMUSG00000033713,Foxn3,1230.5355332848017,0.0784186478960126,0.8126237435869228,0.9896287216067934
ENSMUSG00000021932,Rnaseh2b,1237.803663409297,-0.1475494402604096,0.28514421758061936,0.9896287216067934
ENSMUSG00000027742,Cog6,1218.0119118687783,-0.05308667625983823,0.500997942601664,0.9896287216067934
ENSMUSG00000028466,Creb3,1204.8400738220173,-0.16732333135990549,0.2851470426948336,0.9896287216067934
ENSMUSG00000015947,Fcgr1,1119.8234448523117,0.051105106312743974,0.847946166303206,0.9896287216067934
ENSMUSG00000033096,Apmap,1229.1480781595185,0.014285168335154998,0.8641305811721656,0.9896287216067934
ENSMUSG00000056313,Tcim,1200.00725681227,-0.02690656102114343,0.8914645885042256,0.9896287216067934
ENSMUSG00000036281,Snapc4,1215.6459891284214,0.2461756049846405,0.38846891870792877,0.9896287216067934
ENSMUSG00000015536,Mocs2,1185.6793572366707,-0.26227319062683135,0.17444484892342715,0.9896287216067934
ENSMUSG00000038412,Higd1a,1075.410189000917,-0.1907958827176805,0.4430481093029126,0.9896287216067934
ENSMUSG00000026153,Fam135a,1240.3609336088537,-0.022685408357240085,0.8607754951934122,0.9896287216067934
ENSMUSG00000026196,Bard1,1236.958461898583,-0.0071945727907669725,0.965934993236532,0.9896287216067934
ENSMUSG00000043702,Pde12,1229.3310293792354,0.05247138815250436,0.5556350926308502,0.9896287216067934
ENSMUSG00000036109,Mbnl3,1273.017796307671,0.0815837063465446,0.7411407378190957,0.9896287216067934
ENSMUSG00000078153,Psme2b,1213.21305696586,-0.5740032048921018,0.045165906430031565,0.9896287216067934
ENSMUSG00000083097,Gm14494,1197.9589031848643,-0.3567467827175823,0.08712865513950097,0.9896287216067934
ENSMUSG00000038990,Cables2,1203.9708923497997,0.19835439504951194,0.40227668873537514,0.9896287216067934
ENSMUSG00000039748,Exo1,1247.097521408876,0.02979235024031998,0.7973547173193047,0.9896287216067934
ENSMUSG00000033253,Szt2,1234.4262109826893,0.17952030237916416,0.629006236121734,0.9896287216067934
ENSMUSG00000022131,Gpr180,1202.5709664585327,-0.300872808457367,0.11836559759292986,0.9896287216067934
ENSMUSG00000040818,Dennd6a,1234.0104625212334,0.05323254529935686,0.6955327017310087,0.9896287216067934
ENSMUSG00000029380,Cxcl1,1142.2294748891718,0.6876614277931745,0.0939726741884196,0.9896287216067934
ENSMUSG00000001348,Acp5,1245.7099576083717,-0.3516620102600854,0.20594114782521677,0.9896287216067934
ENSMUSG00000022089,Bin3,1213.3879075930477,-0.2481577085728822,0.15493393301383418,0.9896287216067934
ENSMUSG00000054312,Mrps21,1169.4395911541362,-0.10638082520512027,0.6055406609556104,0.9896287216067934
ENSMUSG00000042308,Setd1a,1220.0614884087772,0.29349914613100964,0.3693358818765916,0.9896287216067934
ENSMUSG00000015790,Surf1,1191.8472939071946,-0.09124265533186297,0.32373333804179905,0.9896287216067934
ENSMUSG00000019082,Slc25a22,1178.5711541982434,0.1690924030004374,0.35150505160633994,0.9896287216067934
ENSMUSG00000027427,Polr3f,1235.855586373488,-0.009804807115777013,0.9340928783830348,0.9896287216067934
ENSMUSG00000014353,Tmem87b,1183.0312434726256,0.05363361494379163,0.7492709209346458,0.9896287216067934
ENSMUSG00000066456,Hmgn3,1194.7373024804122,0.08751574764206918,0.4236083071466028,0.9896287216067934
ENSMUSG00000032469,Dbr1,1230.1155778429422,-0.056410765172250396,0.5701740210982809,0.9896287216067934
ENSMUSG00000009995,Taz,1179.6481504872647,-0.2876254472060245,0.09956867589447613,0.9896287216067934
ENSMUSG00000032977,Fam207a,1219.593413431727,0.031158101828264423,0.7941165756246337,0.9896287216067934
ENSMUSG00000045751,Mms22l,1228.5087673001817,0.1630081946445966,0.27116901446706165,0.9896287216067934
ENSMUSG00000051786,Tubgcp6,1242.6656814610474,0.22174573104795192,0.5280112386692123,0.9896287216067934
ENSMUSG00000042709,Atpaf2,1202.0211316028797,-0.08256171859937611,0.4840869464835249,0.9896287216067934
ENSMUSG00000020521,Rnft1,1169.4067342601804,-0.21213804168174114,0.106538536839971,0.9896287216067934
ENSMUSG00000010290,AI597479,1227.0666036578154,-0.11219419548365889,0.37104025191219747,0.9896287216067934
ENSMUSG00000020492,Ska2,1217.0074130303558,0.045848401395978344,0.5986840360133608,0.9896287216067934
ENSMUSG00000030254,Rad18,1244.3247657209097,-0.13347079205446283,0.2658332015449556,0.9896287216067934
ENSMUSG00000062232,Rapgef2,1234.063699253175,0.28376366718069684,0.40215282790504125,0.9896287216067934
ENSMUSG00000006941,Eif1b,1152.5834060338532,-0.19067877329103436,0.2980738467230778,0.9896287216067934
ENSMUSG00000043252,Tmem64,1172.4977982777327,0.06557363326159896,0.5837435197497183,0.9896287216067934
ENSMUSG00000027284,Cdan1,1216.4843245581844,0.12964136297553494,0.4352207026785775,0.9896287216067934
ENSMUSG00000061778,Mospd2,1235.9189675225575,-0.0762217686443852,0.41845145891787694,0.9896287216067934
ENSMUSG00000027618,Nfs1,1202.1555405042106,0.0013370963051667472,0.9882612456908524,0.9956526061600949
ENSMUSG00000018858,Mrpl58,1196.4957635655685,-0.436079357250918,0.08541321861459819,0.9896287216067934
ENSMUSG00000036501,Fam13b,1236.0884071104126,0.09636578599442218,0.6141893531767387,0.9896287216067934
ENSMUSG00000021981,Cab39l,1204.374210521816,-0.2815745943629175,0.07677797350288189,0.9896287216067934
ENSMUSG00000025340,Rabgef1,1158.2970372308946,0.023357436502466532,0.8453147625983565,0.9896287216067934
ENSMUSG00000039115,Itga9,1219.4542926717622,-0.06819993394617764,0.7634223145618113,0.9896287216067934
ENSMUSG00000003184,Irf3,1180.6064547972708,-0.041295425217288066,0.6549690169283944,0.9896287216067934
ENSMUSG00000026270,Capn10,1196.4401899922887,0.17331930110031973,0.1284097226399688,0.9896287216067934
ENSMUSG00000026036,Nif3l1,1212.9468114534436,-0.21852316102257272,0.18991303727572806,0.9896287216067934
ENSMUSG00000057367,Birc2,1199.1223257691222,-0.39447757388164306,0.08073840936631836,0.9896287216067934
ENSMUSG00000024135,Srbd1,1234.237169339758,0.04957376962775509,0.7119413601747016,0.9896287216067934
ENSMUSG00000021556,Golm1,1228.6527362818083,0.0032326437375727103,0.9799543411805449,0.9920272048146529
ENSMUSG00000024776,Stambpl1,1206.4039016791871,-0.009262723621183383,0.9278910558793022,0.9896287216067934
ENSMUSG00000030035,Wbp1,1208.4344421729588,-0.0688022718128564,0.6497920030297795,0.9896287216067934
ENSMUSG00000064326,Siva1,1185.6983720390385,-0.12502076916018257,0.4820574469724339,0.9896287216067934
ENSMUSG00000024143,Rhoq,1094.083779666233,0.17638585949996322,0.43897084467894065,0.9896287216067934
